"";"ID";"Somme";"Moy";"Nbrcol";"Min";"Max";"SD";"targetMoy";"targetSD"
"4481";"X44dad5d70";9,4e+07;15666666,6666667;6;4e+06;5e+07;17408810,0301734;3580000;6791865,13411449
"4482";"b1a7086ac";891676000;29722533,3333333;30;140000;1,4e+08;28637277,6250591;4028048,88866667;6671979,76801203
"4483";"X3c9f7809d";569462870;17256450,6060606;33;60000;301312000;52944255,7665231;4460700;6943319,99527176
"4484";"d15e80536";404183595,96;3425284,71152542;118;511,12;5e+07;5682762,47864651;4946848,23;5580744,32915159
"4485";"X52a02c635";170197136;3403942,72;50;4000;3e+07;6198130,5516403;5068837,9576;5814075,25610785
"4486";"c8bdcd0f3";9,4e+07;4,7e+07;2;2,7e+07;6,7e+07;28284271,2474619;1500000;1979898,98732233
"4487";"X7ff7d351b";59111000;1407404,76190476;42;2000;1,4e+07;2668240,44570094;2787685,42142857;4070031,8539503
"4488";"a34f8d443";2993025842,04;6222506,94810811;481;2000;1e+08;11955792,3728027;5404881,57829522;7682451,33526611
"4489";"bb9aefe00";64916833,32;2028651,04125;32;28000;2e+07;4202203,90635415;2147052,083125;4434067,77855414
"4490";"X556331be8";11600000;11600000;1;11600000;11600000;NA;14766000;NA
"4491";"X5f7d60408";333088000;23792000;14;4000;46480000;15276731,2653541;4638071,42857143;4852776,88761396
"4492";"X4a9abd788";984306000;11185295,4545455;88;8000;6e+07;18397213,9595897;9389981,47727273;12596259,0931359
"4493";"X82e9efdd8";180246282;5462008,54545455;33;6400;32400000;7960280,19182041;6660738,04727273;10188895,6322534
"4494";"X3e3ea106e";1529526714;18208651,3571429;84;942;3,6e+08;47642803,068574;5618850,70238095;7830603,0624754
"4495";"X7bddf55e1";763737939,32;8301499,34043478;92;1268;70386000;14804509,9797572;4560685,34065217;6846267,19916085
"4496";"X869a169f9";1860000;1860000;1;1860000;1860000;NA;21040000;NA
"4497";"X7ba58c14d";1977414833,34;10746819,746413;184;2000;133333333,34;18612586,0536153;4900035,09315217;7098587,71822293
"4498";"X69900c0d1";6539197824,52;19064716,6895627;343;2243,3;516124000;42800141,6610496;4677885,34163265;6752125,10366724
"4499";"X65b3354f4";2,36e+08;78666666,6666667;3;6e+06;2e+08;105760736,255632;2465333,33333333;2072482,89096275
"4500";"a9819bda9";3520994000;16846861,2440191;209;2000;430950000;44173120,9093276;5201098,17052632;7560237,88622547
"4501";"X09bf8b0cf";462421270;11856955,6410256;39;20000;301312000;48313930,4258034;4876158,00871795;7502209,4643874
"4502";"d30bbe129";265718000;33214750;8;4000;2e+08;68975247,2946429;3824500;4707786,74113431
"4503";"X8b1379b36";751473549,16;4943904,92868421;152;398;36530544;6732985,46536958;4487976,47486842;5410288,17705668
"4504";"f333a5f60";3200000;1600000;2;1600000;1600000;0;2700000;2404163,05603426
"4505";"X05c9b6799";1247921031,78;3627677,41796512;344;212;4e+07;5027083,39803875;5348906,06203488;7135439,01474208
"4506";"a8e607456";693153447,34;4590420,1810596;151;6000;4e+07;5604669,24136663;5265233,63311258;6071305,35198501
"4507";"c1543c985";1047608004;11770876,4494382;89;4044;167600000;26503936,5990738;5296806,15573034;7931080,79850457
"4508";"X76e092b8c";637946000,04;6576762,88701031;97;6000;5e+07;14167228,9997597;4529171,01938144;7201883,58447806
"4509";"X3d390e8b9";16800000;16800000;1;16800000;16800000;NA;3600000;NA
"4510";"X77f5250e3";1870032000;41556266,6666667;45;170000;1e+08;19806179,6582417;5481147,09022222;7265386,08661717
"4511";"X83dbedc24";229164000;17628000;13;18000;9,6e+07;26651546,4091673;5480314,10307692;7162814,53868907
"4512";"e04141e42";4839370000;16687482,7586207;290;4000;860600000;62966214,4481644;6536797,14593103;9572066,97246912
"4513";"X7dad769a6";1590000;1590000;1;1590000;1590000;NA;2e+06;NA
"4514";"c47340d97";11647877299,22;7490596,33390354;1555;2000;319612000;15168867,8439374;5792822,03981994;8343191,19458019
"4515";"f08c20722";982261314,16;5744218,21146199;171;1538;1e+08;12682534,3112258;3508976,33111111;6110593,35948963
"4516";"X10776252b";3730000;1243333,33333333;3;840000;2e+06;655769,268366041;6730000;11492191,2183883
"4517";"X2c339d4f2";4969466000;16187185,6677524;307;30000;860600000;58966114,3886289;6865471,31348534;9965203,88985489
"4518";"X51d5e73a8";150904444;3210732,85106383;47;144000;5,2e+07;8217410,37383805;3021592,04680851;4626730,5514234
"4519";"X930f989bf";769426000;6632982,75862069;116;4000;6e+07;12471853,1895749;5632810,40586207;7765533,32568823
"4520";"X01816048b";334066800;6959725;48;4000;153672000;26663386,0738582;4926325,46291667;7359896,50486964
"4521";"X29f828a0f";66706000;33353000;2;6000;66700000;47159779,6644556;2e+06;1414213,56237309
"4522";"X0a26a3cfe";1442163916,64;4652141,66658065;310;6000;42100000;6947071,91279921;3640632,52419355;5668633,253442
"4523";"b4e462a2f";2202000;734000;3;6000;1196000;638037,616445927;5814666,66666667;4345002,33985361
"4524";"ce549c005";28050000;9350000;3;1250000;16800000;7795351,1787475;5016666,66666667;4975020,93797939
"4525";"X9db026fcf";73220000;24406666,6666667;3;1220000;7e+07;39486910,9115075;1434666,66666667;1744982,90345016
"4526";"c906cd268";2429858829,02;5984873,96310345;406;4000;1,8e+08;14906359,4803974;4434550,96399015;6238670,08162145
"4527";"X67f9e982f";127124333,34;2889189,39409091;44;20000;24600000;6964239,60439421;959314,393636364;2545662,8568537
"4528";"ffec49dae";16646000;1513272,72727273;11;12000;1e+07;3226889,55779119;6360212,12181818;7413908,79210018
"4529";"c24634d56";31805000;775731,707317073;41;2000;6800000;1120966,43625914;3352686,66878049;4491857,9658936
"4530";"X6931ed626";261186000;8706200;30;8000;1,2e+08;23829249,244255;9106687,92266667;11099402,7590702
"4531";"ffa45bf70";29752000;29752000;1;29752000;29752000;NA;56000;NA
"4532";"X1b7ec860b";1720000;573333,333333333;3;1e+05;1220000;579770,069366584;1188266,66666667;1122601,00362209
"4533";"X2a6e64bb9";2895294500;13281167,4311927;218;2000;205756000;23364357,3225086;5934176,73073395;9218154,33007121
"4534";"X28bc37378";417326000;5282607,59493671;79;48000;7,2e+07;10449244,145671;4170358,70481013;5581151,52022038
"4535";"X8c61bede6";4142707699,94;12292901,1867656;337;2000;1e+08;23095706,745409;5644898,81851632;8828093,42140003
"4536";"X98082c8ef";2214507108,58;7880808,21558719;281;260;1,2e+08;13222331,9096591;5046930,43814947;7407586,81493839
"4537";"X324e49f36";1688790245,84;7539242,16892857;224;740;1,12e+08;17082533,5680067;5243984,34848214;6817630,42001935
"4538";"X2c97120d8";2034718000;48445666,6666667;42;850000;2e+08;40316680,3920834;5320649,13095238;7645888,20744178
"4539";"e838549ac";315686000;13725478,2608696;23;36000;7,1e+07;21619152,9748919;6618256,72869565;9982543,1938667
"4540";"fb32c00dc";372244990,68;3209008,54034483;116;4000;3e+07;6110882,70237223;4585481,47224138;6586778,07492663
"4541";"d279be266";889467250;26160801,4705882;34;16000;530400000;93360679,2433488;3838603,92117647;4394830,8836338
"4542";"cb71f66af";1008213179,66;6421739,99783439;157;672;1e+08;13311850,9680751;4082227,98738853;5477565,10058678
"4543";"X066566b35";862008000;22684421,0526316;38;20000;1,5e+08;35518134,6727096;6818026,60789474;8351878,98700668
"4544";"X2d29edb0a";313655400;18450317,6470588;17;20000;153672000;43015128,7864548;3520058,82352941;6300718,95174063
"4545";"X87a91f998";1042386683,66;7664607,96808824;136;1560;1e+08;16059419,4482573;4404891,21014706;5953048,55420042
"4546";"X015c3e354";187851960;6477653,79310345;29;20000;85600000;15844941,1434098;3892872,1;4761708,10082569
"4547";"X8d0774750";22800000;7600000;3;1600000;19600000;10392304,8454133;2466666,66666667;1747378,98961082
"4548";"X1847c8140";1565690000;52189666,6666667;30;20000;6e+08;109838241,143066;6472803,968;5876733,89874119
"4549";"b850c3e18";1047577779,06;3551111,11545763;295;2521;6e+07;6156262,96577297;5831518,75552542;7318793,16064057
"4550";"f0aec6c6b";1521809000;44759088,2352941;34;20000;1,5e+08;30034400,4267103;6322549,01941177;5905273,9094406
"4551";"ae3aa1abd";892103144;9490458,9787234;94;3436;1e+08;15319115,8156085;5726748,85191489;7003792,19086806
"4552";"b6946d764";32706000;1257923,07692308;26;28000;25940000;5035130,39293385;4179041,95769231;6243869,15627319
"4553";"dd771cb8e";3872986809,66;6770955,96094406;572;10000;1,1e+08;11495530,2571158;4602975,65076923;6800746,00363611
"4554";"e1121cd3e";4940000;988000;5;240000;2e+06;925591,702642153;8640000;15360598,9466557
"4555";"X6249d8488";120290000;12029000;10;190000;26600000;8013028,90436708;3748433,334;5955793,88791949
"4556";"X2cb73ede7";3071894137,08;5269115,15794168;583;2000;84104000;8845107,16173068;5169177,3097084;6902660,22146258
"4557";"ac37543df";117695504;23539100,8;5;4e+05;108800000;47696214,7215353;1528066,668;1974409,70610791
"4558";"adf357c9b";1722621853,94;5235932,68674772;329;2000;1,04e+08;10774789,9395241;4645245,85696049;6498278,69510922
"4559";"X5089bf842";167394000;3347880;50;40000;2e+07;5017933,29943225;5061093,6412;7035068,17885307
"4560";"b8fde5765";1996530000;51193076,9230769;39;74000;2e+08;44246657,4362787;5484879,12102564;8063788,15428228
"4561";"c0f8422e1";13686000;6843000;2;2086000;11600000;6727413,91620881;2610466,67;824675,063957786
"4562";"X593cccdab";2616745145,9;5130872,83509804;510;10500;1,8e+08;13954106,2003665;4835162,98878431;6898809,80658499
"4563";"b200c8b4a";887052000;24640333,3333333;36;20000;7,6e+07;29056668,0559607;5247310,18555556;6043448,93807286
"4564";"X2d065b147";889486622,44;2955105,0579402;301;1232;25750000;4023911,98960864;5470687,0786711;6851554,86880009
"4565";"X762cbd0ab";3936074115,34;5874737,48558209;670;186,5;97418000;10218665,0104672;5255474,50068657;6839994,75804948
"4566";"bfc7c09df";188220000;26888571,4285714;7;5e+06;59820000;20039068,0326967;3628952,38;3290992,90998431
"4567";"X735ea6729";539334480;4948022,75229358;109;800;7e+07;8935003,57136821;5958606,13431193;8109280,64351684
"4568";"b0310a768";1589738695,06;6137987,2396139;259;2000;7,6e+07;12476783,5424159;4679066,11065637;6836049,26967172
"4569";"X857020d0f";1430809037,1;7610686,36755319;188;740;1,1e+08;16408691,3799555;5357086,99361702;6864977,1814127
"4570";"X0743b9c08";774348000;5693735,29411765;136;20000;111514000;14073834,255644;3934150,96955882;5303000,76352502
"4571";"X3ac1ba8f9";6e+06;6e+06;1;6e+06;6e+06;NA;1400000;NA
"4572";"ddea5dc65";2334804202,38;7184012,9304;325;4000;9,1e+07;13864430,1273629;8184880,73403077;10315666,0511841
"4573";"df221f22b";3,76e+08;53714285,7142857;7;1e+07;1e+08;32504944,6787935;3442285,71428571;7355336,17437675
"4574";"e592c0185";1,4e+07;7e+06;2;2400000;11600000;6505382,38691624;6663466,67;1173608,6996754
"4575";"X759c9e85d";3551358000;17239601,9417476;206;2000;430950000;46121528,9575513;5577621,8815534;7979866,12545706
"4576";"a72fcabd8";374378000;10696514,2857143;35;68000;1e+08;21973259,4296573;4701307,192;7025772,83348527
"4577";"X95ba53cf8";638952050;6203417,96116505;103;600;7e+07;10642000,1192009;6308119,18116505;7726809,05774402
"4578";"X2731a96a2";57633000;1440825;40;2000;1,4e+07;2929677,24561282;3324176,0585;4721366,28144243
"4579";"c0f5174c7";298080000;10278620,6896552;29;70000;76500000;17911204,8418497;4878256,32137931;6753664,47199461
"4580";"a3fb07bfd";3621109256,96;5380548,67304606;673;2000;1,3e+08;10746839,3871252;5072922,31322437;7142680,58185851
"4581";"X1010d7174";4621694000;29437541,4012739;157;2000;428430000;58769550,7074237;6317432,02152866;9086238,21722467
"4582";"afc08501b";164086666,68;14916969,6981818;11;4e+06;6,2e+07;16849473,8092636;6828181,81818182;6640836,36401593
"4583";"X89e7dcacc";502365133,46;2075888,98123967;242;2000;4e+07;3998936,45845849;4084884,61661157;4805772,71910355
"4584";"X1bf1406eb";1,4e+07;1,4e+07;1;1,4e+07;1,4e+07;NA;8e+06;NA
"4585";"ee0b53f05";548203240,66;5029387,52899083;109;6000;6,9e+07;9020277,26170419;4716586,02275229;6491335,51722396
"4586";"defcc2c50";174369960;6458146,66666667;27;16000;85600000;16458229,0204889;3750820,37037037;4906971,78831083
"4587";"X14d1d798e";4009000;1336333,33333333;3;809000;1600000;456684,062928994;2133333,33333333;1962990,91524473
"4588";"ebf53ab7c";9862000;3287333,33333333;3;240000;6e+06;2894546,82693739;2366266,66666667;3907981,29644108
"4589";"X6b142730f";64928000;16232000;4;8000;35800000;14743395,9000858;1425500;761919,287063925
"4590";"b8f892930";3263911011,32;4930379,17117825;662;2000;132820000;10823863,122838;5074614,16392749;7543176,34838561
"4591";"X4d1f9e4d7";1013405548,32;11136324,7068132;91;1116;2,4e+08;28300540,593517;5331885,59230769;6794611,94075355
"4592";"X15e8d7f53";1,22e+08;17428571,4285714;7;4e+06;5e+07;15608300,5999708;4326380,95428571;6659577,2973609
"4593";"X683d89bf1";290079833,38;2816309,06194175;103;6000;8,5e+07;9219824,1329049;3228601,46776699;6248330,38217258
"4594";"X9ed0e6ddb";3942896000;18424747,6635514;214;20000;3e+08;42351525,8735026;6286423,92037383;8930586,40362122
"4595";"f6c436744";691594000;8981740,25974026;77;10000;6e+07;16507371,7993241;9389329,15350649;11577386,0802197
"4596";"X2a7ac8010";247547302;7280803;34;2000;82620052;15773188,1608515;5100988,71058824;6884118,7340324
"4597";"X4bd1722dc";13686000;6843000;2;2086000;11600000;6727413,91620881;2246333,33;1207266,98245988
"4598";"ea26c7fe6";3300990000;15644502,3696682;211;2000;214400000;35665307,6048199;5466056,03279621;7955271,80758772
"4599";"X323fd38a8";11220000;5610000;2;1220000;1e+07;6208397,53881789;15100000;21071782,0793591
"4600";"X78f45daba";114620000;19103333,3333333;6;4e+06;59820000;21678783,7912247;9388777,77666667;14194482,4356352
"4601";"X46c525541";6077697766,62;17364850,7617714;350;2000;1e+08;27350014,0232191;6070135,44394286;8860337,26550754
"4602";"X310e1ede9";10246000;3415333,33333333;3;6000;1e+07;5703688,74793614;5020000;3062792,8431417
"4603";"c03c8799c";40842000;1134500;36;180000;5618000;853489,291923789;2633272,21111111;6129849,09683927
"4604";"c7ae29e66";225861099,98;1648621,16773723;137;38000;2e+07;3209658,41456743;3113094,30262774;6312481,16753772
"4605";"X96f5cf98a";826214436,08;5582529,97351351;148;2000;86134000;9486161,51948312;3479984,26878378;4772964,59050356
"4606";"X24141fd90";938464814;5792992,67901235;162;604;75140000;10083867,8938054;5154356,91753086;6409789,71099775
"4607";"fe919be32";1344928000;61133090,9090909;22;140000;2,4e+08;64566743,5308752;7582113,63636364;11119109,0387902
"4608";"daedcafad";904480163,34;9831306,12326087;92;2000;1,45e+08;19436636,4331412;5819596,4;7040474,46980943
"4609";"e79e5f72c";5743606661,78;7761630,62402703;740;2000;319612000;19444009,6439082;5668844,00362162;9030531,2033498
"4610";"X086c13b6c";410898000;12085235,2941176;34;4000;106420000;25277760,2815607;4510918,30058824;5714025,90308519
"4611";"ff1551a48";1,64e+08;27333333,3333333;6;2e+06;1e+08;36368484,5252956;5944166,66666667;3010200,02103958
"4612";"c8fdf5cbf";2517077102,38;7381457,77824047;341;4000;6e+07;12803108,5661368;7453760,5631085;10008561,8786193
"4613";"cac875244";3106455166,68;13447857,8644156;231;2000;205756000;23733039,0056493;6044618,05480519;9412063,45606112
"4614";"X4c7768bff";901418832;5969661,13907285;151;398;6e+07;9141878,14039525;6110177,90317881;7601919,69850347
"4615";"X8bde3e628";4,56e+08;50666666,6666667;9;6e+06;1e+08;31685959,0355097;632518,517777778;744343,785307685
"4616";"X3685524f4";92876444;2019053,13043478;46;60000;20708000;3855210,08021118;5152131,08217391;7357027,20402958
"4617";"X4fe67672e";224985462;3124798,08333333;72;4000;4e+07;7000537,37539552;4549313,65166667;6910086,32693534
"4618";"X4634c8fae";567262000;7878638,88888889;72;20000;8e+07;14739614,1361247;3384915,44083333;5320596,41164161
"4619";"f7f553aea";154559666,66;1236477,33328;125;2000;22846000;3007549,48493562;3387270,11664;6307056,92858007
"4620";"X9abffd22c";3287706509,6;6383896,13514563;515;4000;93500000;11624763,9537057;5268183,24302913;7434438,87935856
"4621";"X2dbeac1de";2971237628,9;20924208,6542254;142;622,9;302600000;37873910,1484359;5322043,66915493;7637900,13254582
"4622";"a396ceeb9";6531630056,24;8886571,50508844;735;2000;1e+08;16451444,908893;4935959,2657415;7414494,00699992
"4623";"X56ec098a1";463545666,72;4373072,32754717;106;6000;5e+07;10896775,9412544;4591658,39433962;7621870,53213487
"4624";"ba4a02efc";262645456;43774242,6666667;6;269952;145080000;65454068,2849508;4991300;6641997,34266734
"4625";"X896d1c52d";267830703,9;1847108,30275862;145;38000;3e+07;4113901,62595908;3245599,42841379;5792371,39691262
"4626";"X1f8754c4e";864612433,92;2612122,15685801;331;272;25466666,66;3528783,27576979;5512961,91794562;7144082,21908715
"4627";"ed5af35f0";173591490,48;1789602,99463918;97;10000;4e+07;5029053,75379861;2865699,42309278;5543203,1871695
"4628";"X41d1e5f8f";65778000;13155600;5;1e+06;4e+07;16949261,2464379;5620400;6294157,67200028
"4629";"X259169df2";7,6e+07;1,9e+07;4;4e+06;5e+07;21071307,5057055;10073000;17322271,4830744
"4630";"X13f3a3d19";1140746283,3;4256515,98246269;268;2000;36084000;6374641,15562964;5001807,17470149;7708506,05397075
"4631";"X2123a2089";567555014;13842805,2195122;41;10000;301312000;47845440,9583188;3962745,16390244;5478278,81567445
"4632";"e43343256";2471347535,74;6826926,89430939;362;4000;9,1e+07;13544393,7671573;7979916,94038674;10544624,6042636
"4633";"f928893ca";484148000;5379422,22222222;90;2000;57840000;11096431,1146714;4580107,888;7779655,74414196
"4634";"acc4a8e68";1849015107,14;5486691,7125816;337;2000;9,1e+07;11631198,1912476;6555876,7031454;9023181,97559718
"4635";"e9a473fbb";525732000;5974227,27272727;88;2000;51800000;10863816,7651325;4013680,43409091;6956388,05909177
"4636";"a3382e205";12280986000;27659878,3783784;444;4000;860660000;66567263,6988058;6860489,48675676;9513992,56452622
"4637";"X4dcf81d65";2822958733,06;4961263,1512478;569;2000;1e+08;9493001,49596351;5077220,21929701;6662492,07794493
"4638";"X7f38dafa6";3327307092;20412926,9447853;163;5078;144400000;27958264,2713873;6062603,23533742;7988711,55088073
"4639";"e369704a1";816628236;8418847,79381443;97;1690;70386000;13793138,6901827;4361375,83051546;6197337,60868373
"4640";"X7df9efba5";886792000;23967351,3513514;37;6000;7,6e+07;28818879,7455729;5630828,82864865;7523977,87693278
"4641";"f5723deba";2548936000;19021910,4477612;134;8000;302312000;40126952,7186922;4725967,85074627;6537943,71403162
"4642";"X7fd35c77a";357602000;7773956,52173913;46;40000;107400000;17552093,8997242;4595718,21869565;5477137,81588329
"4643";"X9d9e518a3";94920000;13560000;7;6e+05;7e+07;25108243,002382;1650392,85714286;2304959,97731497
"4644";"X99258443a";1e+07;1e+07;1;1e+07;1e+07;NA;1600000;NA
"4645";"X1d81e197a";3266307166,68;14581728,4226786;224;2000;205756000;24094460,5750725;6209825,68776786;10105393,9743997
"4646";"X831a9e087";1429574000;36655743,5897436;39;170000;1,4e+08;28476706,932544;5632276,55692308;7908643,38468309
"4647";"de471ea65";3,7e+08;123333333,333333;3;7e+07;2e+08;68068592,8555405;866666,666666667;1414543,50704859
"4648";"X8781e4b91";7136996728,7;8137966,62337514;877;2000;96600000;13625944,747402;6227249,42494869;8678188,9014212
"4649";"dc5ba677f";5396000;5396000;1;5396000;5396000;NA;5764571,42;NA
